# #3543, 1/2/2003 15:30:00 ~ 4/18/2017 15:30:00
# Open, High, Low, Volume, Close
815000,822000,809000,370200,819000
812000,817000,810000,232234,817000
825000,825000,812000,190217,822000
830000,839000,825000,282526,830000
827000,827000,813000,294388,816000
811000,811000,800000,330206,805000
808000,823000,805000,275754,820000
809000,810000,802000,337020,805000
805000,808000,796000,241413,796000
801000,804000,787000,242075,792000
770000,780000,770000,518870,774000
779000,780000,760000,415163,766000
770000,774000,763000,221178,767000
763000,770000,761000,199294,767000
762000,775000,755000,355302,775000
780000,781000,765000,321829,769000
783000,784000,770000,292674,775000
779000,796000,773000,362616,796000
799000,802000,792000,245512,802000
798000,808000,794000,292941,796000
813000,828000,813000,661493,824000
825000,825000,818000,276294,820000
816000,820000,802000,335425,802000
786000,799000,786000,278908,795000
795000,802000,786000,230488,798000
817000,818000,806000,325599,817000
812000,817000,801000,305388,808000
815000,817000,807000,275815,811000
813000,820000,809000,206450,818000
824000,830000,821000,381209,829000
832000,840000,831000,463700,837000
839000,840000,824000,295547,827000
822000,827000,810000,310754,810000
817000,818000,810000,240382,810000
820000,822000,815000,257257,815000
817000,818000,806000,209636,806000
811000,818000,803000,256623,804000
810000,810000,799000,217061,801000
799000,802000,798000,182260,802000
800000,804000,791000,273785,793000
784000,789000,777000,356571,779000
768000,777000,765000,419114,766000
770000,782000,767000,279091,781000
773000,783000,767000,204519,782000
777000,783000,771000,277743,782000
784000,785000,774000,233357,778000
779000,789000,777000,240260,789000
780000,786000,777000,241273,784000
786000,791000,782000,180378,790000
785000,786000,775000,226040,783000
776000,778000,772000,183622,772000
772000,783000,770000,196725,773000
765000,772000,765000,244499,766000
775000,778000,772000,137833,776000
766000,772000,756000,428130,756000
762000,763000,750000,379485,752000
760000,762000,749000,364194,759000
761000,764000,756000,422942,761000
772000,780000,768000,386977,780000
783000,790000,775000,316844,788000
776000,781000,771000,218579,771000
767000,774000,756000,612732,756000
760000,772000,757000,276470,766000
770000,776000,766000,228519,770000
775000,781000,760000,369223,760000
763000,767000,751000,385727,757000
754000,763000,754000,222149,757000
762000,778000,758000,398096,773000
774000,780000,770000,292109,780000
779000,780000,758000,604747,762000
765000,768000,752000,481620,755000
755000,756000,745000,460601,745000
753000,775000,750000,660370,772000
772000,779000,767000,336687,777000
772000,778000,769000,276301,777000
780000,781000,774000,253326,780000
772000,779000,771000,253436,773000
778000,794000,776000,466142,793000
779000,783000,769000,499532,770000
763000,766000,753000,503523,758000
762000,763000,753000,351156,753000
752000,756000,746000,346220,746000
752000,752000,743000,395744,744000
753000,753000,742000,494778,750000
750000,756000,745000,484349,754000
757000,762000,748000,273851,751000
750000,751000,741000,359706,741000
740000,749000,735000,359726,745000
745000,765000,741000,561458,765000
773000,777000,767000,403182,777000
773000,779000,767000,246327,771000
768000,771000,758000,307620,763000
758000,765000,751000,316897,753000
760000,765000,753000,255364,764000
764000,765000,745000,454448,745000
753000,753000,743000,295021,747000
747000,748000,737000,325618,740000
740000,749000,739000,355693,740000
747000,764000,745000,536471,763000
780000,790000,775000,690077,776000
785000,788000,776000,277996,778000
784000,784000,767000,255744,774000
780000,790000,775000,409345,790000
793000,799000,767000,888690,767000
784000,790000,773000,563271,778000
786000,815000,785000,714728,808000
814000,820000,800000,583756,811000
801000,804000,795000,337138,795000
797000,805000,793000,252346,799000
808000,819000,800000,386226,818000
820000,848000,818000,710659,848000
850000,851000,834000,365466,840000
826000,852000,825000,625283,851000
853000,853000,838000,365229,845000
848000,849000,832000,312479,837000
835000,846000,831000,306003,836000
832000,846000,826000,419490,826000
824000,828000,814000,355323,820000
828000,859000,825000,607722,859000
870000,897000,867000,772126,894000
890000,899000,885000,334065,890000
887000,921000,885000,490910,901000
903000,910000,887000,333093,888000
885000,918000,884000,554429,917000
915000,919000,907000,251726,919000
919000,932000,916000,294529,930000
937000,937000,921000,387911,929000
925000,925000,910000,326215,916000
908000,919000,908000,230859,911000
914000,929000,912000,341975,926000
917000,932000,914000,336546,932000
931000,940000,925000,251428,936000
939000,953000,936000,307139,939000
936000,938000,925000,219505,936000
939000,939000,925000,167564,925000
925000,930000,915000,207068,922000
928000,950000,926000,280451,938000
935000,951000,932000,238004,945000
942000,952000,942000,182650,949000
955000,966000,950000,249687,958000
956000,961000,949000,273132,958000
955000,955000,942000,332094,942000
942000,949000,923000,379200,930000
915000,929000,914000,460205,921000
918000,928000,909000,365022,917000
917000,922000,908000,386665,913000
914000,933000,914000,408046,930000
949000,949000,917000,560338,922000
928000,934000,915000,305990,933000
945000,951000,940000,410961,949000
950000,981000,949000,558211,969000
979000,1000000,966000,613223,997000
987000,990000,979000,297190,982000
976000,984000,970000,330222,971000
968000,983000,966000,271137,971000
972000,990000,971000,273254,975000
985000,999000,980000,246873,998000
995000,1002000,991000,286469,994000
998000,1014000,990000,380562,1010000
1009000,1010000,981000,416161,981000
982000,995000,979000,256339,983000
1002000,1004000,972000,458034,972000
970000,974000,959000,593045,961000
973000,973000,951000,407753,960000
960000,965000,935000,608217,936000
935000,943000,913000,526332,915000
928000,955000,925000,389997,953000
963000,970000,947000,351166,958000
952000,970000,945000,278337,945000
953000,963000,943000,286143,954000
965000,966000,957000,203017,960000
964000,965000,942000,273772,948000
939000,948000,934000,242561,938000
925000,941000,925000,335994,930000
926000,934000,920000,355764,929000
928000,933000,923000,298839,926000
920000,934000,920000,319548,923000
914000,923000,912000,317829,918000
919000,927000,916000,358180,923000
934000,945000,927000,367224,945000
943000,943000,906000,604696,906000
911000,912000,894000,495819,899000
906000,908000,882000,522608,890000
879000,884000,866000,819457,866000
861000,876000,860000,501174,862000
880000,901000,853000,660919,900000
901000,902000,856000,723163,860000
885000,895000,872000,688894,886000
878000,890000,868000,448257,890000
892000,895000,883000,382797,891000
891000,899000,884000,288571,890000
892000,897000,870000,421249,875000
880000,880000,859000,500756,873000
880000,888000,874000,299758,880000
892000,910000,890000,616926,910000
915000,922000,909000,312484,916000
907000,916000,900000,342124,916000
916000,929000,916000,411925,926000
936000,936000,921000,521741,932000
936000,940000,927000,375975,940000
940000,945000,939000,333102,945000
948000,948000,935000,234533,945000
940000,942000,915000,546992,923000
925000,935000,905000,425569,909000
911000,914000,895000,515313,898000
898000,907000,888000,410941,894000
886000,890000,882000,312720,882000
887000,901000,880000,327988,901000
900000,900000,884000,504041,900000
898000,899000,882000,434086,888000
891000,892000,866000,528573,867000
853000,875000,853000,460338,875000
889000,916000,886000,637500,916000
930000,937000,918000,539555,928000
924000,927000,902000,375038,904000
901000,911000,889000,277219,889000
899000,899000,880000,381031,897000
917000,927000,911000,523684,924000
924000,927000,899000,405247,900000
901000,908000,880000,421880,893000
910000,937000,904000,645931,932000
936000,940000,922000,501686,938000
930000,934000,900000,465549,915000
899000,914000,895000,465837,899000
908000,911000,891000,270169,891000
889000,895000,882000,436936,892000
886000,901000,883000,538606,885000
896000,924000,890000,667105,916000
917000,919000,898000,319591,901000
897000,898000,889000,224972,890000
893000,899000,886000,305525,893000
891000,898000,880000,349278,880000
885000,887000,880000,216632,882000
877000,885000,872000,273397,873000
872000,884000,865000,288943,865000
879000,879000,853000,316959,856000
868000,880000,865000,278691,879000
874000,899000,867000,427089,891000
895000,895000,876000,205004,884000
890000,914000,886000,476324,902000
902000,912000,895000,312236,911000
894000,897000,880000,317487,883000
890000,890000,877000,186945,885000
876000,889000,869000,298633,887000
885000,890000,875000,257888,877000
877000,879000,865000,403906,865000
870000,874000,851000,387352,851000
844000,853000,838000,276322,853000
851000,873000,848000,210924,863000
866000,869000,851000,262723,865000
853000,858000,844000,229911,848000
851000,852000,803000,719360,819000
813000,814000,795000,470822,800000
800000,820000,798000,374920,814000
824000,833000,822000,322265,826000
825000,839000,820000,275044,831000
821000,854000,821000,467723,852000
847000,847000,828000,290232,835000
840000,853000,831000,236918,832000
848000,849000,832000,206415,833000
833000,835000,821000,326593,826000
843000,860000,838000,429815,855000
870000,883000,869000,403370,878000
880000,899000,878000,401722,899000
893000,898000,887000,214943,898000
898000,898000,879000,356046,880000
880000,888000,873000,232465,885000
880000,880000,862000,313048,865000
860000,861000,846000,213174,850000
848000,855000,836000,299531,843000
835000,835000,823000,397906,831000
830000,840000,821000,264099,832000
828000,830000,811000,360395,813000
806000,827000,806000,263461,822000
840000,854000,839000,419742,851000
846000,851000,832000,205905,842000
850000,856000,842000,241217,850000
850000,850000,834000,181157,847000
843000,851000,840000,221683,850000
848000,848000,836000,201173,845000
828000,840000,826000,271817,837000
846000,852000,837000,298142,844000
855000,875000,855000,386611,870000
853000,859000,850000,269037,852000
840000,844000,824000,406654,833000
839000,839000,815000,339370,821000
792000,805000,789000,606948,789000
770000,789000,760000,603042,760000
750000,753000,696000,975100,724000
760000,760000,720000,982172,720000
688000,725000,688000,789542,708000
721000,722000,700000,662698,707000
735000,750000,726000,589023,750000
751000,760000,741000,292491,752000
748000,749000,703000,703089,709000
688000,697000,672000,573350,680000
684000,702000,683000,412925,691000
700000,735000,699000,482917,723000
724000,735000,700000,369059,708000
737000,738000,721000,374559,725000
717000,734000,717000,201409,726000
742000,742000,724000,252939,733000
741000,748000,736000,251478,742000
747000,747000,731000,288497,744000
759000,788000,744000,704034,771000
765000,781000,763000,256575,769000
755000,756000,730000,274738,731000
726000,736000,710000,260439,727000
733000,778000,733000,345980,773000
780000,802000,778000,569374,798000
785000,812000,777000,358404,780000
780000,781000,741000,540315,753000
784000,784000,765000,423113,771000
794000,811000,792000,473592,798000
800000,814000,788000,245058,808000
811000,818000,796000,276722,811000
819000,828000,801000,333237,813000
796000,800000,778000,305447,790000
764000,780000,751000,433976,758000
760000,787000,759000,474429,775000
805000,805000,791000,329394,804000
824000,825000,791000,468719,807000
804000,848000,804000,548874,837000
830000,840000,811000,500197,840000
805000,832000,796000,623589,828000
824000,850000,817000,640695,842000
874000,879000,842000,597067,855000
865000,881000,850000,520888,860000
878000,885000,872000,342810,874000
885000,885000,869000,449012,881000
872000,899000,870000,383250,898000
898000,899000,881000,324600,890000
871000,894000,871000,216483,886000
890000,895000,881000,213027,890000
875000,893000,871000,258720,883000
885000,886000,870000,210412,886000
886000,920000,883000,568089,907000
920000,925000,907000,442484,917000
913000,943000,911000,372986,941000
936000,951000,935000,341821,945000
933000,946000,927000,236907,934000
929000,939000,919000,319716,924000
928000,946000,927000,536917,945000
941000,970000,933000,463769,968000
968000,999000,962000,606504,990000
970000,978000,966000,565288,971000
962000,971000,958000,326453,967000
983000,1005000,982000,531669,1005000
996000,1000000,986000,279484,993000
986000,990000,965000,339952,970000
970000,988000,966000,361508,985000
967000,973000,935000,614473,935000
945000,984000,930000,481417,983000
988000,1002000,987000,280671,996000
986000,1000000,980000,230490,996000
995000,1003000,973000,332054,975000
982000,992000,961000,248463,980000
971000,977000,962000,324518,963000
951000,960000,942000,246052,950000
950000,971000,943000,236913,963000
948000,960000,935000,303195,935000
922000,953000,921000,272809,943000
929000,953000,929000,231616,947000
959000,982000,958000,307131,978000
990000,1005000,986000,551473,1005000
1000000,1010000,996000,390349,1004000
1035000,1080000,1029000,692218,1074000
1061000,1071000,1040000,418869,1050000
1069000,1073000,1058000,282333,1066000
1057000,1070000,1041000,289196,1044000
1050000,1068000,1041000,393322,1056000
1057000,1083000,1046000,505994,1064000
1049000,1074000,1037000,275761,1053000
1063000,1084000,1060000,240256,1084000
1074000,1075000,1050000,260608,1050000
1034000,1045000,1025000,417342,1040000
1029000,1036000,1015000,338213,1015000
1021000,1045000,1020000,233586,1045000
1045000,1045000,984000,406537,1007000
1008000,1029000,1007000,274527,1012000
1035000,1057000,1031000,339033,1057000
1045000,1053000,1041000,211376,1052000
1056000,1074000,1056000,245795,1068000
1067000,1075000,1066000,124064,1066000
1068000,1080000,1053000,214941,1073000
1073000,1073000,1060000,218768,1061000
1062000,1077000,1057000,217789,1058000
1070000,1080000,1065000,262497,1080000
1093000,1105000,1092000,337979,1105000
1105000,1110000,1075000,341703,1080000
1073000,1079000,1055000,340528,1055000
1056000,1066000,1030000,372181,1040000
1040000,1041000,1015000,364053,1016000
1021000,1036000,1021000,407332,1026000
1017000,1024000,1014000,371660,1021000
1016000,1029000,1011000,359620,1028000
1028000,1050000,1026000,291220,1046000
1040000,1040000,1020000,231921,1030000
1041000,1048000,1024000,340744,1036000
1051000,1052000,1022000,306148,1030000
1038000,1072000,1037000,442259,1072000
1090000,1105000,1076000,510856,1105000
1092000,1125000,1092000,424753,1114000
1116000,1121000,1094000,352750,1113000
1120000,1125000,1111000,254743,1125000
1129000,1130000,1109000,322489,1115000
1105000,1120000,1089000,433749,1107000
1107000,1107000,1078000,448638,1079000
1086000,1104000,1068000,445443,1080000
1071000,1084000,1056000,351821,1066000
1084000,1091000,1066000,310818,1074000
1077000,1096000,1073000,232984,1093000
1099000,1100000,1084000,234977,1092000
1087000,1090000,1060000,467335,1084000
1084000,1084000,1061000,369292,1062000
1069000,1089000,1067000,310816,1083000
1084000,1089000,1074000,245793,1080000
1098000,1138000,1092000,565183,1135000
1130000,1140000,1121000,307992,1135000
1159000,1180000,1156000,345347,1176000
1178000,1194000,1166000,224338,1175000
1175000,1198000,1165000,207538,1180000
1182000,1200000,1172000,234758,1197000
1173000,1179000,1151000,457752,1160000
1153000,1186000,1153000,283540,1180000
1174000,1180000,1159000,159257,1171000
1196000,1200000,1181000,332559,1185000
1191000,1209000,1191000,343759,1206000
1215000,1217000,1179000,348328,1182000
1190000,1191000,1166000,223148,1174000
1179000,1193000,1167000,210814,1180000
1175000,1183000,1165000,230282,1172000
1180000,1186000,1165000,397745,1180000
1191000,1231000,1188000,363184,1230000
1224000,1226000,1210000,232283,1210000
1200000,1229000,1200000,239443,1221000
1230000,1255000,1230000,363850,1250000
1251000,1260000,1242000,275964,1250000
1260000,1267000,1238000,310654,1238000
1235000,1268000,1234000,237092,1260000
1267000,1277000,1260000,234855,1267000
1260000,1260000,1242000,257840,1242000
1235000,1263000,1235000,237197,1258000
1243000,1274000,1243000,216142,1261000
1268000,1275000,1261000,184423,1275000
1285000,1311000,1276000,281856,1311000
1300000,1308000,1295000,185523,1302000
1299000,1299000,1280000,231436,1280000
1270000,1280000,1257000,301437,1275000
1275000,1299000,1261000,246366,1299000
1320000,1339000,1302000,329545,1335000
1331000,1351000,1315000,289381,1320000
1302000,1335000,1297000,257957,1330000
1327000,1334000,1313000,204885,1332000
1320000,1330000,1306000,171233,1317000
1314000,1320000,1307000,221677,1311000
1283000,1299000,1268000,504188,1273000
1265000,1277000,1260000,437126,1268000
1273000,1276000,1250000,298472,1259000
1251000,1264000,1241000,288784,1249000
1277000,1302000,1269000,338957,1293000
1292000,1307000,1289000,257764,1307000
1294000,1297000,1278000,189028,1282000
1269000,1280000,1262000,166441,1279000
1265000,1286000,1262000,263658,1283000
1304000,1315000,1293000,275068,1305000
1320000,1340000,1317000,329145,1340000
1355000,1383000,1351000,317086,1374000
1395000,1409000,1377000,307084,1390000
1410000,1418000,1399000,362839,1410000
1402000,1410000,1398000,193199,1401000
1375000,1398000,1349000,402511,1360000
1342000,1353000,1325000,375986,1342000
1348000,1352000,1339000,240205,1341000
1335000,1348000,1324000,252345,1331000
1329000,1336000,1322000,262420,1327000
1315000,1323000,1303000,265862,1303000
1305000,1327000,1304000,300301,1314000
1304000,1320000,1300000,309266,1311000
1298000,1300000,1228000,766245,1230000
1230000,1243000,1201000,654841,1223000
1204000,1205000,1165000,588667,1166000
1194000,1216000,1190000,462953,1209000
1255000,1255000,1227000,470020,1240000
1240000,1240000,1195000,320046,1221000
1213000,1225000,1198000,278977,1225000
1233000,1246000,1223000,187886,1225000
1212000,1238000,1206000,212061,1238000
1238000,1240000,1215000,251641,1226000
1213000,1213000,1192000,422127,1211000
1213000,1237000,1199000,268559,1233000
1198000,1205000,1192000,354336,1196000
1201000,1209000,1193000,255178,1203000
1239000,1265000,1233000,412491,1265000
1275000,1275000,1245000,198418,1247000
1272000,1275000,1266000,196689,1268000
1246000,1260000,1245000,175700,1255000
1266000,1274000,1256000,191225,1271000
1269000,1271000,1256000,433184,1261000
1250000,1260000,1214000,583669,1217000
1240000,1257000,1234000,347332,1243000
1245000,1247000,1222000,278904,1244000
1249000,1265000,1245000,262611,1252000
1234000,1242000,1226000,253987,1227000
1189000,1202000,1180000,620087,1182000
1171000,1178000,1128000,815635,1132000
1133000,1149000,1129000,501083,1139000
1140000,1177000,1130000,470150,1167000
1167000,1180000,1153000,206246,1168000
1167000,1201000,1153000,363184,1201000
1208000,1209000,1171000,373630,1174000
1182000,1193000,1170000,315056,1175000
1182000,1197000,1178000,372207,1191000
1187000,1194000,1177000,178179,1185000
1194000,1194000,1153000,420855,1161000
1135000,1138000,1126000,423937,1126000
1135000,1142000,1121000,351824,1127000
1129000,1133000,1108000,357377,1118000
1121000,1126000,1091000,491960,1091000
1096000,1144000,1091000,540857,1139000
1145000,1155000,1133000,303976,1152000
1148000,1178000,1136000,316700,1168000
1179000,1185000,1138000,289513,1154000
1180000,1202000,1172000,493669,1195000
1202000,1203000,1191000,234436,1191000
1165000,1170000,1155000,252744,1162000
1165000,1175000,1159000,289685,1170000
1153000,1172000,1139000,268915,1158000
1169000,1174000,1160000,250183,1172000
1195000,1233000,1191000,532577,1233000
1260000,1278000,1251000,381312,1275000
1280000,1334000,1275000,664814,1309000
1292000,1315000,1283000,377681,1300000
1300000,1304000,1261000,317263,1263000
1240000,1267000,1238000,306284,1243000
1285000,1305000,1282000,238934,1298000
1303000,1304000,1284000,203939,1294000
1306000,1328000,1301000,345612,1320000
1321000,1348000,1318000,598867,1340000
1335000,1348000,1330000,294144,1348000
1342000,1347000,1323000,196232,1325000
1326000,1350000,1326000,283065,1345000
1354000,1355000,1338000,291926,1345000
1344000,1345000,1286000,550911,1295000
1270000,1283000,1255000,397197,1283000
1292000,1302000,1282000,304504,1282000
1269000,1281000,1257000,316580,1264000
1261000,1287000,1249000,270743,1287000
1270000,1287000,1264000,278365,1275000
1189000,1203000,1173000,1268696,1180000
1186000,1209000,1180000,543895,1195000
1209000,1235000,1207000,463372,1230000
1228000,1229000,1202000,323006,1215000
1211000,1234000,1207000,404207,1233000
1220000,1235000,1201000,276107,1218000
1219000,1228000,1210000,196510,1218000
1205000,1212000,1189000,342900,1189000
1200000,1203000,1193000,246587,1196000
1230000,1251000,1220000,509584,1250000
1260000,1264000,1250000,317381,1250000
1240000,1265000,1232000,197571,1256000
1268000,1295000,1259000,369268,1294000
1299000,1305000,1281000,377605,1301000
1330000,1339000,1327000,496877,1336000
1336000,1336000,1312000,296700,1315000
1314000,1336000,1308000,223285,1315000
1306000,1323000,1298000,240601,1314000
1293000,1305000,1284000,258317,1287000
1300000,1307000,1295000,297412,1302000
1300000,1328000,1292000,253497,1327000
1310000,1334000,1310000,226280,1327000
1313000,1325000,1306000,233681,1325000
1327000,1342000,1323000,289266,1338000
1359000,1360000,1339000,308935,1346000
1354000,1371000,1352000,263709,1369000
1351000,1373000,1339000,365986,1367000
1387000,1390000,1352000,350164,1370000
1375000,1379000,1360000,239856,1373000
1363000,1381000,1363000,175146,1372000
1353000,1360000,1325000,252571,1325000
1310000,1320000,1287000,474849,1304000
1305000,1312000,1288000,298368,1296000
1296000,1312000,1287000,203646,1300000
1326000,1331000,1315000,209100,1330000
1342000,1346000,1316000,173285,1336000
1336000,1341000,1328000,197394,1337000
1323000,1325000,1299000,270831,1302000
1277000,1317000,1276000,234026,1315000
1319000,1322000,1302000,184632,1313000
1297000,1309000,1289000,265152,1300000
1296000,1322000,1291000,230473,1322000
1306000,1312000,1287000,273587,1287000
1298000,1299000,1279000,226393,1299000
1299000,1304000,1292000,131991,1298000
1306000,1312000,1299000,203345,1310000
1295000,1302000,1290000,208700,1297000
1319000,1333000,1313000,362151,1327000
1328000,1349000,1320000,258788,1341000
1349000,1349000,1332000,174635,1349000
1343000,1362000,1335000,191718,1362000
1348000,1357000,1341000,303798,1350000
1335000,1351000,1326000,289664,1341000
1331000,1347000,1331000,135662,1345000
1347000,1349000,1326000,145476,1349000
1357000,1357000,1346000,208658,1355000
1335000,1338000,1326000,198130,1331000
1322000,1326000,1301000,241828,1307000
1315000,1342000,1313000,191207,1332000
1353000,1365000,1346000,267277,1364000
1376000,1397000,1372000,345210,1384000
1394000,1419000,1391000,289089,1417000
1422000,1442000,1417000,245983,1437000
1442000,1443000,1399000,268670,1404000
1405000,1428000,1404000,233039,1416000
1400000,1438000,1396000,277238,1413000
1402000,1422000,1402000,258010,1414000
1423000,1425000,1399000,323280,1406000
1420000,1436000,1408000,203507,1430000
1432000,1434000,1420000,189356,1430000
1430000,1455000,1427000,245025,1455000
1468000,1471000,1434000,281161,1454000
1450000,1498000,1450000,312569,1480000
1506000,1506000,1485000,260804,1491000
1498000,1498000,1469000,218333,1476000
1473000,1496000,1473000,290704,1490000
1500000,1533000,1493000,597161,1533000
1516000,1536000,1508000,276327,1515000
1501000,1524000,1497000,289085,1503000
1500000,1516000,1495000,261836,1515000
1515000,1529000,1495000,395195,1503000
1493000,1496000,1440000,545393,1442000
1448000,1476000,1442000,288948,1474000
1480000,1503000,1470000,278577,1470000
1470000,1500000,1470000,182107,1496000
1488000,1530000,1487000,211081,1522000
1533000,1576000,1527000,226790,1576000
1582000,1584000,1543000,277934,1543000
1540000,1542000,1510000,256920,1525000
1515000,1528000,1500000,250247,1520000
1513000,1517000,1498000,264689,1500000
1500000,1513000,1491000,250029,1500000
1515000,1534000,1500000,291011,1530000
1548000,1548000,1507000,236807,1533000
1539000,1552000,1528000,158310,1552000
1560000,1560000,1512000,212284,1512000
1514000,1526000,1483000,316743,1492000
1502000,1502000,1450000,402152,1469000
1480000,1487000,1455000,238831,1480000
1464000,1475000,1448000,286321,1454000
1445000,1487000,1445000,238331,1480000
1500000,1502000,1473000,183911,1473000
1468000,1469000,1441000,319170,1453000
1460000,1461000,1405000,424722,1417000
1396000,1401000,1371000,583591,1372000
1390000,1418000,1380000,397347,1409000
1426000,1440000,1412000,289451,1440000
1430000,1448000,1422000,288786,1448000
1460000,1460000,1422000,221666,1441000
1450000,1453000,1417000,256304,1437000
1415000,1443000,1414000,224264,1435000
1440000,1443000,1427000,133712,1427000
1439000,1439000,1420000,188380,1420000
1418000,1470000,1415000,267152,1462000
1484000,1484000,1459000,167045,1468000
1474000,1489000,1456000,183441,1487000
1490000,1494000,1477000,148344,1490000
1490000,1498000,1477000,148793,1498000
1490000,1501000,1481000,140041,1490000
1480000,1499000,1479000,113517,1492000
1502000,1545000,1497000,358053,1545000
1540000,1558000,1535000,260563,1550000
1530000,1548000,1520000,274668,1530000
1549000,1549000,1530000,175584,1530000
1515000,1538000,1508000,176893,1527000
1559000,1559000,1519000,177023,1527000
1530000,1554000,1530000,253798,1544000
1563000,1563000,1530000,245436,1539000
1556000,1564000,1548000,172388,1550000
1572000,1575000,1547000,186732,1560000
1548000,1550000,1512000,258198,1520000
1515000,1517000,1489000,366135,1499000
1493000,1512000,1485000,266468,1508000
1504000,1512000,1490000,174121,1494000
1506000,1529000,1501000,224040,1527000
1528000,1534000,1499000,243951,1520000
1529000,1529000,1480000,730214,1480000
1460000,1460000,1434000,523916,1445000
1450000,1492000,1448000,278431,1475000
1460000,1485000,1456000,266108,1460000
1461000,1474000,1456000,234138,1457000
1458000,1468000,1452000,212247,1455000
1480000,1495000,1470000,203213,1495000
1495000,1522000,1491000,239130,1509000
1515000,1516000,1487000,256812,1504000
1503000,1510000,1497000,158316,1510000
1524000,1532000,1517000,190325,1527000
1535000,1535000,1512000,105446,1512000
1510000,1532000,1510000,170155,1525000
1526000,1528000,1509000,188406,1521000
1517000,1519000,1499000,213192,1506000
1505000,1516000,1493000,298289,1505000
1505000,1531000,1497000,256407,1520000
1527000,1530000,1510000,183402,1528000
1540000,1540000,1513000,213129,1521000
1521000,1540000,1518000,223834,1540000
1540000,1550000,1513000,171163,1516000
1503000,1535000,1503000,212738,1523000
1505000,1532000,1501000,252630,1528000
1566000,1566000,1514000,206883,1518000
1520000,1522000,1481000,264584,1483000
1465000,1492000,1455000,302350,1475000
1490000,1503000,1465000,186010,1503000
1500000,1503000,1474000,172267,1483000
1485000,1494000,1474000,200617,1486000
1470000,1494000,1470000,207450,1494000
1495000,1497000,1472000,229652,1486000
1491000,1492000,1475000,169337,1481000
1490000,1530000,1488000,372652,1520000
1526000,1532000,1517000,171861,1528000
1535000,1537000,1521000,131007,1535000
1540000,1540000,1512000,172563,1514000
1508000,1508000,1491000,226446,1493000
1493000,1498000,1479000,295066,1488000
1490000,1520000,1489000,213097,1515000
1514000,1514000,1476000,225535,1476000
1471000,1480000,1462000,168127,1477000
1487000,1500000,1483000,179626,1500000
1485000,1500000,1484000,211389,1500000
1501000,1514000,1500000,226781,1508000
1502000,1512000,1496000,242797,1497000
1510000,1510000,1485000,218091,1492000
1504000,1510000,1491000,192913,1509000
1492000,1502000,1484000,232965,1484000
1487000,1494000,1472000,202994,1486000
1490000,1499000,1487000,122322,1489000
1481000,1496000,1481000,139015,1484000
1484000,1523000,1483000,292924,1512000
1518000,1549000,1512000,452452,1544000
1546000,1559000,1537000,357794,1538000
1536000,1559000,1528000,204771,1532000
1533000,1542000,1521000,167132,1540000
1549000,1553000,1521000,266579,1521000
1475000,1485000,1424000,1073060,1427000
1420000,1443000,1414000,515412,1425000
1411000,1419000,1378000,684858,1389000
1378000,1403000,1362000,452032,1385000
1380000,1397000,1357000,658388,1357000
1365000,1377000,1357000,348224,1369000
1370000,1378000,1365000,230050,1366000
1368000,1387000,1360000,219099,1387000
1382000,1385000,1364000,203832,1369000
1343000,1348000,1326000,344441,1329000
1294000,1333000,1290000,534872,1325000
1350000,1350000,1313000,309457,1313000
1301000,1318000,1288000,411396,1297000
1301000,1305000,1245000,628678,1261000
1295000,1344000,1286000,509287,1339000
1350000,1350000,1329000,410412,1342000
1334000,1346000,1322000,239818,1326000
1340000,1352000,1330000,202103,1335000
1334000,1339000,1295000,248821,1301000
1302000,1317000,1296000,177682,1317000
1286000,1315000,1260000,602759,1267000
1250000,1258000,1209000,504434,1226000
1230000,1250000,1229000,386124,1237000
1245000,1252000,1237000,301283,1248000
1251000,1312000,1251000,404753,1312000
1320000,1324000,1301000,216635,1312000
1315000,1319000,1285000,191734,1313000
1318000,1321000,1290000,184982,1298000
1301000,1330000,1286000,244977,1320000
1325000,1325000,1292000,310115,1292000
1288000,1295000,1264000,314356,1273000
1280000,1289000,1265000,203297,1273000
1273000,1307000,1272000,238050,1307000
1307000,1317000,1295000,170921,1315000
1317000,1322000,1308000,167901,1315000
1314000,1319000,1299000,223511,1303000
1291000,1300000,1279000,231641,1283000
1277000,1295000,1277000,177626,1290000
1280000,1290000,1279000,252627,1280000
1285000,1288000,1274000,173483,1280000
1293000,1300000,1282000,223280,1286000
1283000,1283000,1274000,159044,1274000
1245000,1272000,1245000,288645,1254000
1237000,1240000,1222000,313458,1222000
1213000,1235000,1213000,353078,1217000
1229000,1241000,1220000,240397,1230000
1230000,1248000,1225000,197482,1232000
1244000,1290000,1242000,383726,1290000
1289000,1300000,1285000,259081,1300000
1286000,1301000,1282000,227716,1295000
1286000,1296000,1280000,129471,1286000
1296000,1305000,1269000,280970,1269000
1265000,1282000,1256000,242113,1256000
1250000,1267000,1245000,234154,1255000
1280000,1300000,1271000,342551,1295000
1301000,1305000,1296000,219446,1300000
1307000,1309000,1295000,176957,1304000
1284000,1310000,1284000,187347,1309000
1317000,1348000,1314000,325666,1344000
1360000,1368000,1351000,341449,1368000
1368000,1371000,1350000,191602,1351000
1364000,1364000,1326000,229903,1337000
1330000,1354000,1321000,207792,1340000
1370000,1371000,1358000,290193,1365000
1370000,1375000,1358000,233279,1369000
1371000,1375000,1363000,185127,1373000
1369000,1396000,1368000,290826,1396000
1398000,1402000,1385000,266142,1402000
