#=SORT(GOOGLEFINANCE("KRX:KOSPI200", "all", DATE(2003,1,1), DATE(2017,3,31), "DAILY"), 1, FALSE)
# Open,High,Low,Close => 3531
247.76,248.72,244.38,244.49
246.21,246.42,244.22,245.36
245.43,246.59,244.18,244.77
245.44,247.13,243.45,247.13
246.94,246.96,244.77,245.44
242.08,243.28,239.45,240.26
234.23,236.9,234.15,236.57
236.33,236.33,233.47,233.47
232.25,235.04,230.38,231.75
234.26,234.26,230.18,231.52
235.19,239.37,235.11,238.65
240.01,242.68,240,242.27
240.58,242.69,240.28,241.05
241.76,242.61,240.24,240.8
240.69,241.68,236.28,236.63
237.36,238.78,236.64,238.56
239.72,241.12,236.56,237.28
236.86,238.42,234.11,235.12
236.69,237.23,235.02,236.94
237.74,237.94,235.41,236.23
238.49,243.88,238.45,243.88
243.28,243.33,241.74,242.72
242.75,243.77,239.51,243.43
243.4,243.52,241.06,242.02
242.64,245.87,240.42,244.82
244.09,244.41,242.25,242.92
243.51,243.66,240.63,242.03
243.32,245.27,242.18,243.18
244.62,246.76,243.86,246.63
246.61,248.17,246.16,247.84
247.11,248.29,246.74,247.71
248.04,248.68,246.6,247.8
247.4,248.22,246.37,246.53
246.78,248.81,246.47,248.78
248.37,249.03,247.74,247.99
248.33,249.62,246.94,248.89
251.03,251.65,249.05,249.33
248.92,249.66,248.21,248.25
247.85,247.94,245.37,246.8
244.73,245.11,242.75,242.75
243.52,245.11,242.77,243.39
243.51,244.43,242.42,243.13
242.79,245.19,242.74,243.78
245.08,248.21,244.68,248.2
248.2,250.04,247.69,249.82
247.12,250.36,246.76,249.23
248.76,249.04,247.68,248.89
247.97,249.89,244.82,245.13
245.48,246.15,242.11,242.49
239.93,241.63,239.01,240.37
242.17,244.25,241.05,243.37
244.21,246.13,244.16,245.71
245.13,247.21,244.87,245.71
242.7,245.78,242.54,245.67
246.69,250.02,246.62,248.86
250.52,251.74,249.36,251.74
251.65,252.51,250.84,251.13
252.43,253.37,251.49,252.05
251.4,252.99,250.4,252.15
253.68,255.12,252.79,254.62
255.01,256.24,254.19,255.25
256.48,258.12,256.27,258.12
258.62,261.2,258.53,261.2
261.38,262.38,260.13,262.38
262.4,264.27,261.1,262.32
260.99,262.38,260.52,260.83
263.4,264.38,262.53,263.86
263.19,263.39,261.06,262.56
261.64,263.92,260.76,263.02
261.85,263.43,260.42,262.83
262.42,262.76,260.23,261.45
260.59,262.68,260.47,262.68
263.34,263.65,262.66,262.94
261.56,262.3,260.55,260.91
261.08,263.29,260.55,261.48
263.42,263.57,261.66,261.87
262.27,263.04,260.25,261.78
261.93,262.76,261.38,261.85
260.95,263.15,260.09,263.14
262.83,264.16,262.39,262.9
265.19,266.81,264.41,266.35
266.52,266.77,265.81,265.81
267.87,269.53,267.87,269.02
268.92,270.3,268.19,268.25
270.6,270.76,268.9,269.59
270.51,271.25,269.7,271.24
271.55,272.56,270.56,271.22
270.75,271.13,269.71,271.11
271.96,272.06,268,268.03
267.85,269.36,266.75,269.36
269.42,269.42,266.01,267.51
267.96,269.77,267.21,269.74
269.5,270.6,268.5,270.28
270.72,271.44,269.13,271.44
270.13,270.81,266.88,266.91
268.06,268.83,267.23,268.63
267.88,268.01,266.2,266.59
266.98,267.3,264.37,264.96
265.16,266.19,264.31,264.62
264.71,265.12,262.71,263.34
260.97,262.58,260.53,260.53
262.14,262.14,259.49,260.15
261.21,263.57,261.13,262.81
262.42,262.45,258.04,258.04
260.53,260.79,258.11,258.44
260.48,264.33,260.47,264.2
265.38,265.96,264.65,265.03
264.84,268.37,264.68,267.81
267.23,267.43,264.69,265.62
265.06,265.06,260.97,262.2
263.4,264.65,261.89,263.86
265.85,267.45,265.2,265.21
264.02,266.26,262.78,266.26
265.28,267.15,264.5,267.15
268.8,270.07,268.42,269.7
269.61,270.36,268.68,269.57
270.48,270.84,267.35,267.58
266.64,267.33,264.79,264.84
263.39,264.53,261.48,261.48
262.5,262.6,259.21,261.1
261.04,262.17,260.54,260.71
263.52,264.14,263.24,263.7
263.55,263.75,262.24,262.68
261.74,263.67,259.78,260.55
258.95,259.46,257.7,259.05
258.29,258.49,256.08,258.04
257.7,259.07,257,257.9
260.27,260.67,258.18,258.72
259.62,261.24,258.74,259.98
263.16,263.21,259.46,260.2
259.85,261.55,259.78,261.27
262.78,263.89,262.14,263.24
263.72,264.54,262.79,263.58
263.85,264.63,262.82,263.15
262.47,263.79,261.54,263.32
263.55,264.24,262.53,264.24
264.35,264.51,257.63,257.64
257.05,257.29,253.18,254.48
254.7,256.67,254.11,255.41
254.53,257.02,254.41,255.98
256.85,257.06,254.63,255.76
256.26,256.65,253.63,253.63
254.05,255.14,251.59,252.48
253.83,254.84,253.16,254.08
253.3,256.27,252.75,253.97
255.52,255.65,253.82,254.73
255.43,256.52,255.11,255.36
255.54,256.13,253.37,253.46
253.66,255.06,252,254.81
255.03,256.65,254.29,256.34
255.73,257.08,255.53,257.08
256.72,256.75,253.72,253.74
252.93,253.83,250.58,252.89
248.22,250.18,247.43,248.95
248.48,250.23,248.16,249.91
251.11,253.31,250.98,252.89
251.37,251.76,249.7,250.01
246.56,247.04,245.1,245.3
246.79,247.44,245.5,246.04
246.92,249.04,246.85,248.56
250.69,250.69,248.94,250.51
251.2,251.26,249.39,250.47
250.59,252.39,250.06,251.87
253.29,253.29,252.07,252.31
252.37,253.61,250.49,250.97
251.38,253.83,251.35,252.74
254.33,254.98,253.17,253.64
253.69,254.3,252.07,253.66
253.35,253.35,251.39,252.92
251.34,252.57,250.65,250.95
253.63,255.22,253.34,255.22
255.25,255.82,253.21,254.01
255.27,256.29,254.85,256.24
256.13,257.8,255.03,257.31
257.06,258.62,256.42,258.28
257.98,258.74,257.35,258.41
256.55,256.86,254.71,256.29
254.9,256.22,254.52,254.78
257.52,258.23,257.23,257.3
257.66,257.73,256.68,257.63
258.21,258.76,256.46,257.35
256.19,256.23,254.1,254.48
254.88,255.5,253.8,255.49
254.52,254.75,250.75,251.11
252.14,252.96,250.97,251.09
248.56,250.12,248.2,249.02
249.12,250.26,248.86,250.15
252.05,252.75,250.59,251.87
252.81,252.99,251.07,251.32
250.88,251,248.68,248.68
250.17,250.81,249.76,250.68
250.89,252.84,250.87,252.31
251.6,252.31,250.88,251.56
253.55,255.4,253.36,255.08
254.83,257.49,254.76,257.26
256.37,258.07,255.96,257.44
258.54,258.71,256.3,258.11
257.88,259.01,256.78,258.95
260.14,260.34,259.33,259.7
259.99,261.49,259.07,259.34
259.21,260.35,258.98,259.47
259.03,260.09,258.16,259.89
258.15,260.85,258.15,260.47
261.18,261.55,260.31,261.21
262.4,262.57,260.62,262.41
259.1,260.53,259.08,260.53
260.02,261.21,259.92,260.51
262.22,262.29,259.46,259.74
260.03,260.44,258.96,259.83
260.96,261.08,258.63,259.66
260.65,261.69,260.6,261.52
261.77,261.87,260.06,260.9
261.17,261.66,259.83,261.55
262.37,262.87,260.93,261.2
262.09,262.22,260.39,261.08
260.83,260.86,257.42,257.42
256.95,257.97,256.8,256.8
257.52,257.74,255.16,255.8
257.16,257.29,254.28,255.33
256.08,256.49,254.79,255.07
255.83,255.88,252.35,252.35
253.31,253.85,251.72,253.84
254.2,254.8,253.45,254.31
254.23,256.11,253.44,255.8
256.99,259.27,256.58,258.4
259.63,262.43,259.57,262.43
261.98,263.17,261.82,262.4
261.45,262.97,260.64,262.97
262.88,263.5,261.25,263.42
262.97,263.38,262.07,263.04
261.9,263.58,261.56,262.4
263.41,264.5,262.8,263.33
262.8,263.63,262.59,263.42
263.14,263.87,261.99,262.33
262.92,263.22,259.31,260.36
260.83,263.01,260.46,263.01
263.61,263.98,262.15,262.57
263.07,263.68,259.93,259.94
260.49,261.92,260.49,261.4
262.1,262.32,260.07,262.22
262.27,262.28,259.31,260.56
261.97,262.45,259.18,259.68
261.24,262.77,260.36,262.64
262.19,263.19,261.58,262.62
262.57,262.83,260.83,262.01
261.09,261.11,257.89,258.75
258.16,259.7,258.04,259.43
259.57,260.74,259.02,260.43
260.46,260.46,258.31,258.7
259.19,259.95,258.15,258.83
258.65,258.7,255.03,255.31
256.43,257.55,256,256.77
257.1,260.38,257.04,259.75
259.51,259.72,257.99,258.16
258.2,260.46,258.11,260.03
259.28,260.13,258.25,258.78
259.81,260.64,259.14,260.56
259.14,259.93,258.49,259.74
261.01,262.23,260.19,262.04
262.03,262.03,260.71,261.13
262.09,262.09,260.08,260.63
260.18,260.48,258.88,259.95
259.7,260.76,258.74,259.93
258.6,259.01,257.83,258.87
259.4,259.73,258.74,259.17
257.14,257.81,256.23,256.72
258.11,258.59,257.27,257.27
258.87,260.79,258.79,260.4
260.85,261.19,260.27,260.82
261.8,262.65,261.52,261.93
259.97,261.68,259.78,261.66
262.88,263.33,261.26,261.51
261.94,262.86,261.39,262.86
263.34,263.67,262,262.56
263.28,263.72,261.86,262.72
263.13,263.84,262.55,263.47
263.77,266.4,263.74,265.53
266.2,268.31,266.04,268.01
268.44,272.83,268.21,271.17
270.93,272.12,269.15,269.68
268.01,269.88,267.8,268.56
269.66,270.09,267.9,269.65
268.92,269.14,266.54,267.63
267.12,267.85,265.92,266.6
266.73,266.94,264.76,265.64
264.74,265.08,261.53,262.02
264.59,264.59,262.99,263.32
264.54,265.75,263.08,263.34
264.14,265.91,263.3,265.91
266.47,267.37,264.94,265.88
267.03,267.29,264.24,264.24
266.07,267.17,265.87,266.62
268.03,268.28,265.52,266.79
265.98,266.12,262.14,262.53
263.08,264.43,262.8,264.26
262.89,264.69,262.19,264.46
265.51,266.07,264.97,265.14
266.12,267.04,265.42,265.88
267.24,268.13,265.66,266.19
265.38,266.1,264.03,265.41
265.28,265.93,264.58,265.27
264.96,265,262.29,262.61
262.49,263.02,260.87,262.27
263.52,264.41,262.37,263.19
262.9,263.64,261.34,262.09
261.72,262.45,259.8,259.8
261.01,262.29,260.54,261.39
260.92,261.2,259.6,260.56
261.14,261.94,260.58,261.45
262.71,264.01,262.56,264.01
263.35,264.3,261.27,261.72
262.99,263.64,262.29,262.31
262.06,262.1,259.16,260.15
258.53,259.63,258.11,258.49
257.81,258.98,256.88,258.88
260.25,260.36,257.88,258.46
256.41,258.34,256.25,258.33
258.95,259.12,257.38,257.95
257.37,258.14,255.09,256.77
255.78,255.81,252.65,252.81
252.09,252.2,249.22,250.06
251.59,251.66,249.1,249.19
250.9,251.49,249.07,249.93
247.89,249.87,247.88,248.36
246.48,246.48,243.85,245.06
241.95,244.68,241.86,244.18
245.27,246.07,244.2,244.47
244.91,245.85,242.95,243.87
241.98,243.31,241.17,242.79
243.26,243.29,239.43,239.84
242.36,244.34,242.08,243.9
242.73,242.73,240.91,241.48
244.43,244.46,242.43,244.12
243.45,245.02,242.32,243.38
244.75,244.76,241.25,242.91
244.02,244.94,243.52,243.89
244.26,244.42,242.93,243.3
245.16,248.7,244.18,248.64
248.01,248.91,246.76,248.84
249.55,250.73,247.96,250.45
249.79,250.01,247.9,248.69
248.15,249.19,245.59,246.51
246.83,247.66,245.28,245.86
246.04,247.65,245.17,247.19
247.05,248.04,246.5,247.39
249.16,251.37,249.11,250.64
250.41,251.07,249.99,250.45
250.76,252.2,250.29,251.26
251.59,251.98,249.28,250.11
249.84,249.84,247.33,248.18
247.73,248.92,246.97,248.3
249.45,250.96,249.45,250.65
251.71,251.71,249.4,250.33
249.43,249.76,248.36,248.96
250.14,250.45,249.25,249.9
252.52,253.05,251.83,252.34
252.9,252.92,251.71,251.72
252.59,252.6,250.87,252
254.13,254.57,253.3,253.3
253.6,253.98,252.7,253.7
252.09,252.15,250.86,251.59
250.69,251.44,250.12,251.41
251.94,252.51,251.13,251.65
252.48,254.31,252.43,254.06
254.08,254.58,253.8,254.24
254.49,254.68,253.38,253.71
253.39,253.8,252.49,253.21
252.21,252.57,249.35,249.35
247.22,248.37,245.53,245.54
246.2,247.23,245.48,246.44
243.93,246.27,243.25,246.27
244.73,246.57,243.96,244.43
245.35,245.37,243.72,243.72
246.08,246.4,241.89,243.82
246.88,248.14,245.95,247.96
248.93,249.84,247.67,249.7
249.58,249.92,248.74,249.06
249.16,250.17,248.63,250.07
250.08,251.12,249.65,250.05
248.25,248.45,246.3,246.3
247.09,247.39,243.78,244.05
243.96,245.32,243.25,244.79
243.83,244.56,241.76,244.26
241.36,242.06,239.32,239.93
239.41,240.91,239.09,240.53
242.28,244.13,241.68,243.94
245.97,247.11,245.4,246.05
245.16,246.27,245.05,245.7
244.98,246.64,244.47,246.29
246.48,247.46,245.78,245.99
245.96,246.63,244.9,245.76
244.7,244.7,241.77,242.22
244.06,245.82,243.69,244.78
245.52,247.39,245.5,247.24
247.01,248.59,246.63,248.59
249.22,249.98,248.01,248.47
251.76,251.8,249.55,250.32
248.92,250.21,248.42,250.14
250.76,252.2,250.56,252.2
250.82,252.5,250.12,252.21
250.45,251.84,249.78,250.46
251.82,251.84,249.88,249.88
249.83,251.2,249.49,250.61
251.63,251.66,249.22,250.38
251.98,253.07,251.6,251.6
251.33,251.42,248.9,249.78
249.89,250.16,248.68,250.16
249.05,249.94,248.58,249.26
249.62,250.42,247.66,247.66
248.49,249.01,247.77,248.4
248.48,248.5,246.32,247.71
248.65,249.76,248.26,249.76
250.17,250.55,249.54,249.81
249.36,250.67,248.92,250.37
252.13,252.51,250.56,250.8
251.83,252.11,251.09,251.28
252.72,253.22,252.01,252.96
253.03,253.13,251.89,252.93
252.73,252.83,251.2,251.46
253.13,253.74,252.39,253.65
254.55,254.97,253.89,254.5
254.56,254.72,253.89,254.31
254.02,254.86,253.64,254.16
254.74,256.15,254.73,255.96
254.81,254.94,252.69,252.77
253.76,254.16,251.75,251.75
250.09,252.66,250.09,252.16
251.67,253.23,250.28,250.28
252.56,253.31,251.98,252.18
252.13,253.2,251.56,252.44
253.77,258.19,253.7,258.18
258.45,259.19,257.87,258.22
260.68,260.68,258.37,258.99
258.92,259.32,257.42,258.7
259.48,259.88,258.16,258.95
258.58,259.34,257.56,259.16
259.35,259.84,258.38,258.94
256.69,258.08,255.81,255.99
256.41,256.73,255.1,255.54
256.45,256.57,254.91,256.1
257.66,258.43,256.16,257.28
256.44,256.75,254.74,254.97
256.07,256.37,254.7,254.99
255.77,256.92,255.05,256.75
257.2,258.43,256.34,256.93
258.65,258.68,256.61,256.88
257.09,258.81,256.83,258.51
258.44,259.21,257.61,258.33
259.35,262.2,259.2,261.95
262.62,263.75,262.11,263.48
263.81,265.6,263.2,265.57
265.76,266.41,264.93,265.77
267.67,268.45,266.42,268.45
268.73,268.81,267.42,268.28
266.14,268.59,266.14,268.55
269.03,269.13,267.56,268.17
268.2,270.65,267.22,268.64
270.27,272.78,268.85,272.59
273.81,275.11,270.33,271.05
272.16,272.29,269.29,270.05
270.63,270.93,268.1,268.55
269.54,269.76,265.92,268.03
267.04,267.57,265.85,266.42
267.57,268.56,266.99,267.33
265.96,266.18,263.09,264.03
263.11,263.49,260.1,262.47
262.11,262.72,260.81,260.81
263.45,263.88,261.49,261.49
262.12,262.35,260.52,261.42
261.82,263.65,261.73,263.25
263.18,263.88,262.63,263.69
265.24,265.51,261.09,261.33
261.28,261.97,260.45,261.97
261.84,263.97,261.04,262.92
263.79,265.54,263.43,265.36
265.2,265.38,262.41,262.66
263.66,266.03,263.28,266.03
265.96,266.16,263.82,265.41
263.9,264.22,259.72,260.16
261.13,261.93,260.06,260.06
259.88,261.91,259.47,260.39
259.84,260,257.13,258.74
258.8,259.49,255.91,256.29
256.54,257.44,253.51,254.11
255.4,257.04,254.34,255.47
254.09,256.12,254,254.94
254.87,254.87,253.34,254.21
253.78,255.06,252.68,253.51
255.5,255.68,251.95,252.11
253.77,253.83,251.74,252.32
253.94,254.77,250.84,251.66
250.14,251.37,249.38,250.74
250.94,251,246.42,248.49
249.27,249.53,247.52,249.08
250.42,251.26,248.92,249.67
251.37,251.41,249.79,249.84
251.6,252.69,250.45,250.99
253.25,255.42,252.52,254.52
255.01,255.24,253.79,254.94
253.84,254.66,253.42,253.8
253.29,255.35,252.89,254.48
250.61,251.96,250.36,251.26
250.52,252.39,250.2,252.27
252.49,255.52,251.65,255.07
255.84,256.12,254.75,255.5
255.34,255.62,253.56,254.66
251.25,252.54,248.03,248.3
249.57,249.86,246.56,248.05
248.65,248.66,244.94,244.94
243.17,246.77,241.49,246.77
247.8,247.8,246.08,246.83
247,250.12,246.64,249.84
250.7,250.79,247.98,248.64
249.63,250.94,248.38,249.65
249.51,251.59,249.3,251.47
253.05,253.15,249.02,250.23
250.02,250.52,248.43,248.91
249.93,251.15,248.57,250.35
248.69,249.42,247.04,247.88
248.3,248.39,246.46,247.31
246.66,246.67,244.38,244.91
243.58,246.16,243.54,244.98
243.82,246.1,242.86,245.21
246.75,247.36,245.73,245.97
246.01,246.5,243.61,243.61
244.62,244.9,241.87,244.3
243.71,243.71,241.06,241.48
241.46,243.56,241.42,243.55
243.5,244.05,242.33,243.12
243.85,243.86,239.98,240.04
239.71,240.15,238.66,239.79
239.54,239.58,238.07,239.18
241.23,241.92,237.85,237.91
237.06,238.65,234.75,237.24
237.02,238.38,235.79,237.32
238.22,238.28,235.35,235.37
236.69,236.95,234.98,235.2
235.49,236.22,232.47,234.27
233.28,233.55,231.16,231.59
226.06,228.53,225.18,227.14
225.16,226.58,217.52,221.53
222.56,225.69,218.6,223.07
222.49,228.14,221.3,227.71
229.78,230.34,228.11,228.94
231.81,232.55,231.1,232.35
231.56,232.8,230.53,232.8
231.86,232.5,229.51,229.55
226.36,230.71,226.03,229.91
231.52,231.77,229.58,230.4
231.23,231.38,227.11,227.9
227.53,228.71,226.13,227.31
227.97,228.61,226.61,227.76
230.54,234.4,230.5,234.4
232.34,237.18,231.96,237.18
234.52,235.54,233.61,233.74
234.45,234.56,231.65,233.06
232.91,233.91,232.49,233.59
234.89,239.29,234.77,238.78
240.35,240.35,238.51,239.29
239.01,241.3,236.93,241.12
238.06,239.11,236.3,236.72
237.84,239.05,236.74,238.68
235.85,237.02,234.25,234.26
235.65,235.96,233.9,234.26
234.48,234.99,232.66,233.79
230.45,236.73,230.34,236.71
236.6,239.61,235.83,238.62
238.39,239.17,237.15,237.15
238.45,240.14,237.61,237.98
240.28,240.58,239.1,240.18
241.14,243.6,241.13,243.52
244.82,246.02,243.25,246.02
246.16,247.49,245.29,246.49
246.22,247.04,245.1,246.04
245.43,245.74,243.91,244.94
244.82,248.53,244.69,247.89
248.34,248.35,246.71,247.37
247.49,248.19,246.44,247.47
247.57,248.72,247.07,248.53
248.4,250.59,247.93,249.25
249.04,249.43,246.69,247.22
249.82,251.32,248.97,249.41
250.58,250.63,249.38,250.36
249.52,250.18,248.71,250.04
250.03,250.03,248.33,249.79
251.19,253.41,248.85,248.93
249.2,250.87,248.83,249.41
249.86,250.66,249.33,250.6
251.44,252.94,251.33,252.12
252.74,253.22,251.11,252.33
251.77,252.13,250.58,251.79
251.53,252.05,249.8,250.25
249.87,250.01,248.29,249.21
247.77,247.84,244.94,245.86
245.47,246.65,244.13,245.86
245.73,245.97,245,245.14
243.16,243.98,242.56,242.71
239.41,240.81,238.84,238.87
241.99,242.93,240.93,241.26
241.76,242.65,241.16,241.44
243.1,244.79,242.54,244.79
244.74,245.5,244.31,244.8
245.48,246.86,244.94,245.92
245.96,248.05,245.77,247.51
247.79,247.85,246.45,246.58
247.21,249.91,247.21,249.43
250.46,250.6,248.93,249.07
248.3,248.4,243.85,244.24
245.47,249.08,245.39,248.7
248.9,249,246.6,246.6
245.46,245.49,243.12,244.68
241.86,243.31,241.64,242.15
243.76,243.81,240.67,240.68
240.86,241.77,239.19,239.23
239.59,240.3,238.67,239.4
239.28,241.31,238.99,240.6
240.65,241.83,239.78,240.35
237.55,238.49,236.94,238.17
239.13,239.54,237.98,238.8
240.89,244.37,240.82,243.49
245.2,245.69,242.77,244.17
241.71,244.14,241.42,243
243.01,244.69,242.01,243.76
244.06,245.51,242.58,245.48
245.64,247.49,244.97,246.53
247.81,247.96,245.33,245.33
245.38,245.51,241.79,241.79
240.69,241.61,238.9,241.22
242.13,242.42,240.03,240.38
239.3,239.35,234.63,234.63
233.96,237.25,233.96,236.13
236.48,236.48,233.27,234.6
233.23,234.54,231.52,231.93
230.4,233.78,229.91,233.68
230.77,232.27,230.34,230.83
232.45,232.85,230.25,230.55
232.24,234.26,231.89,233.52
230.68,231.52,229.41,231.38
233.38,233.76,228.01,228.78
225.56,229.16,225.33,228.59
228.79,230.12,227.03,230.08
229.29,229.3,222.92,224.54
224.83,226.61,223.81,223.81
226.35,228.79,226.31,228.79
229.98,231.37,228.99,230.21
228.66,229.06,226.16,227.19
229.19,231.13,228.83,230.96
229.07,231.62,228.02,231.51
230.97,232.1,228.8,232.1
232.87,233.84,232.13,233.67
232.27,232.95,231.05,231.1
229.29,229.36,227.77,228.97
230.3,232.94,230.12,232.91
232.73,233.93,232.27,233.3
227.77,228.35,226.26,226.7
225.5,226.63,223.37,224.98
227.84,228.81,226.86,228.4
229.26,232.13,228.87,231.52
231.66,233.3,230.87,231.94
235.08,235.11,233.52,234.74
234.11,235.31,233.47,235.27
234.58,235.73,233.78,234.95
236.54,236.67,234.42,235.03
234.3,235.58,233.96,234.91
235.57,236.91,233.87,235.37
236.39,236.46,234.86,235.22
235.4,236.28,234.63,234.63
238.45,239.08,238.08,238.63
240.2,240.2,238.68,240.09
239.84,240.31,238.93,239.74
240.47,240.91,239.84,240.21
240.27,240.27,237.32,238.44
237.64,239.13,237.21,239.13
239.91,242.51,239.47,241.43
241.29,242.62,241.17,241.97
243.9,243.94,241.93,242.15
242.47,243,241.28,241.83
242.04,243.43,241.63,242.35
243.65,245.84,243.58,244.09
245.25,245.27,243.72,244.63
245.44,245.95,243.2,244.28
244.75,245.41,244.06,245.41
245.33,246.18,244.45,245.23
244.3,245,243.31,244.08
244.61,244.65,243.33,243.79
243.86,244.96,243.66,243.95
244.55,245.88,244.11,245.53
246.98,247.58,246.07,246.54
246.95,247.26,244.55,245.86
245.59,245.66,241.82,242.36
242.38,243.06,241.73,243.05
242.1,242.25,240.28,240.58
240.85,242.59,240.65,241.99
243.05,243.27,241.03,242.29
240.59,241.84,239.57,241.77
241.79,242.29,240.65,242.06
242.05,243.94,241.72,243.71
247.01,248.9,246.76,248.89
248.47,249.03,247.68,248.53
246.7,248.04,246.32,248
248.67,249.34,247.49,247.88
248.63,249.56,247.26,247.26
248.45,249.5,247.92,249.39
248.44,248.86,247.74,248.32
248.33,248.45,247.08,248.13
247.81,249.22,247.7,248.92
248.87,249.09,248.28,248.69
249.42,249.52,245.91,246.27
245.9,246.01,243.89,245.2
244.86,244.88,243.27,243.47
244.88,244.9,243.48,244.29
243.29,243.85,242.23,243.31
242.84,243.11,241.63,242.23
241.97,243.68,241.77,243.68
244.39,244.39,241.99,243.07
242.23,243.12,241.66,242.34
242.61,242.73,240.03,240.6
240.01,241.32,240.01,240.82
241.67,241.81,240.26,241.03
240.32,240.46,238.14,239.82
239.45,239.68,238.47,239.04
238.67,239.59,238.23,238.74
239.6,240.08,237.81,239.85
239.28,239.48,237.65,237.65
239.68,241.45,239.28,240.91
241.56,242.05,240.45,240.58
241.25,242.41,240.74,241.85
241.94,242.07,240.41,241.73
241.03,243.84,240.36,243.63
242.7,244.19,242.48,243.58
243.88,244.66,243.31,244.18
244.94,244.94,243.67,244.39
245.55,247.86,245.54,247.85
248.24,250.04,247.68,250.04
250.19,251.51,248.46,250.19
249.86,249.86,248.63,248.96
246.74,246.96,243.7,244.05
243.79,244.46,242.36,243.35
243.41,244.16,242.19,243.3
243.66,244,240.52,241.61
243.35,244.02,241.32,241.63
244.44,245.63,243.74,245.17
244.6,245.5,243.99,245.34
245.17,247.03,244.79,246.75
246.42,246.81,245.64,246.31
248.23,248.27,234.97,239.21
236.79,239.28,236.68,239.28
236.78,240.46,236.73,240.08
241.29,243.71,240.68,242.32
244.25,244.48,242.52,244.14
244.96,247.57,244.78,246.52
246.66,247.94,246.16,247.62
247.67,247.84,246.51,246.91
245.37,245.74,240.73,241.86
243.15,245.02,242.63,244.6
244.3,245.4,242.72,243.43
245.64,247.42,245.44,246.99
247.36,248.35,246.62,247.14
249.44,250.26,247.74,249.25
248.95,249.96,248.36,249.8
250.61,251.72,249.99,251.02
251.08,251.65,250.31,251.52
251.64,251.76,250.08,250.97
250.37,250.66,249.08,250.66
251.11,251.36,249.72,250.44
249.43,250.7,248.97,250.04
250.4,251.49,249.69,250.65
250.19,252.76,249.9,252.72
252.63,253.2,252.13,252.73
253.27,253.34,251,251.86
252.24,253.37,251.48,251.48
252.91,254.02,252.81,253.81
252.8,253.14,251.76,251.93
250.56,250.56,248.6,248.65
250.22,250.34,248.65,249.24
250.21,252.4,249.96,252.36
253.34,254.18,252.51,254.11
254.38,256.24,254.19,255.85
255.68,256.31,255.06,255.43
255.14,256.18,254.24,256.18
256.86,257.88,255.7,256.17
256.95,258.13,256.12,256.15
255.82,256.32,254.6,256.04
256.62,258.23,255.8,258.11
258.42,258.84,257.54,258.69
258.54,258.63,256.92,257.27
257.57,258.63,257.09,258.42
258.4,258.65,256.54,257.3
256.78,257.76,256,257.26
256.17,256.76,255.02,256.23
254.93,256.66,254.45,256.49
257.27,258.93,257,257.49
257.21,257.49,255.9,256.87
254.95,256.13,253.86,256.03
256.16,256.73,255.57,256.5
257.85,259.74,257.63,259.64
259.39,261.16,259.26,260.93
261.15,262.1,260.31,260.31
260.72,261.48,259.41,260.86
258.68,258.94,256.21,257.31
252.37,253.43,250.53,250.53
253.39,253.55,251.66,251.77
251.51,254.54,251.38,253.93
253.86,255.23,253.33,255.09
254.65,256.55,254.56,256.52
258.46,259.99,258.13,258.34
258.44,259.14,257.71,258.37
258.07,259.32,256.9,257.48
256.16,259.87,255.16,259.57
259.32,259.46,257.96,258.21
259.6,260.95,259.6,260.35
258.3,258.91,257.29,257.49
259.51,259.74,258.55,259.18
257.51,259.49,256.67,258.99
261.6,261.68,259.65,261.13
261.17,261.53,259.73,260.06
258.85,260.71,257.68,260.31
259.29,260.4,255.93,256.15
254.69,256.67,254.56,256.2
256.19,256.6,253.79,253.93
254.7,255.91,254.66,255.09
255.9,257.07,253.71,256.19
256.17,258.04,255.99,257.98
257.25,259.67,257.17,258.21
258.55,259.28,257.8,258.41
258.16,258.39,256.82,257.26
257.83,259.48,257.76,259.48
258.79,258.92,257.82,258.57
257.73,257.73,254.13,255.52
256.25,256.99,255.62,256.66
256.45,257.3,255.89,256.53
255.6,256.66,255.21,255.93
255.35,256.3,253.51,255.99
254.27,254.77,252.33,252.83
252.44,253.74,251.72,252.9
252.85,253.29,251.86,252.57
254.79,255.42,254,254.6
256.2,256.31,254.1,255.26
255.83,257.03,246.51,249.67
253.8,255.31,252.64,255.31
252.93,253.88,251.9,251.99
251.59,252.36,250,250.01
250.39,250.93,249.18,249.2
250.93,251.54,250.23,250.32
249.62,250.86,248.71,250.46
250.9,251.02,249.23,250.21
249.7,250.8,248.93,249.51
250.85,252.85,250.47,252.37
253.09,254.71,252.22,253.66
253.22,253.71,251.44,252.03
252.19,252.84,251.64,252.26
252.46,253.63,250.87,252.96
252.98,253.63,252.32,252.91
253.2,255,252.86,254.26
254.84,255.23,254.06,254.48
253.93,254.22,252.06,252.88
252.12,253.04,251.52,252.14
253.88,256.27,253.85,255.63
256.57,257.05,255.96,256.34
258.79,262,258.63,262
261.24,261.29,260.34,260.91
261.59,261.69,259.89,260.72
260.38,261.72,260.08,261.63
262.64,262.86,261.12,262
259.9,262.08,259.82,261.45
261.59,262.91,261.16,262.56
262.03,263.22,261.86,261.93
262.78,263.26,262.14,262.59
263.76,264.42,262.1,262.1
262.71,262.92,261.66,261.97
262.1,262.26,261.3,261.61
261.83,262.27,261.36,261.9
262.35,262.85,261.79,262.49
